Country,Question_Number,Question_Answer,Percentage,HAPPINESS_2019_Score,HAPPINESS_2019_GDP.per.capita,HAPPINESS_2019_Social.support,HAPPINESS_2019_Healthy.life.expectancy,HAPPINESS_2019_Freedom.to.make.life.choices,HAPPINESS_2019_Generosity,HAPPINESS_2019_Perceptions.of.corruption,Strategic_Dev,Battles,Protests,Explosions_Remote_Violence,Riots,Violence_Against_Civ,cluster,mean_cluster_add_Total_AVG_polarity_avf,mean_cluster_add_Total_AVG_subjectivity_avg
Yemen,Q263,"3","0.237083333","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q263,"4","0.015","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q263,"98","0.005","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Yemen,Q263,"99","0.005416667","3.38","0.287","1.163","0.463","0.143","0.108","0.077","0.049056514","0.276416412","0.025901461","0.612472477","0.003480361","0.032672775","1","0.073","0.252"
Iraq,Q209B,"1","0.317757009","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q209B,"2","0.390898009","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q209B,"3","0.156034132","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q209B,"4","0.117025599","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q209B,"98","0.017878911","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q209B,"99","0.000406339","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q501,"1","0.075985372","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q501,"2","0.921982934","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q501,"98","0.001625356","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q501,"99","0.000406339","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q501A,"1","0.093051605","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q501A,"2","0.902072328","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q501A,"98","0.004876067","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q501A,"99","0","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q266,"1","0.530272247","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q266,"2","0.463226331","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q266,"98","0.004469728","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q266,"99","0.002031694","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q263,"1","0.19341731","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q263,"2","0.431531898","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q263,"3","0.341731004","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q263,"4","0.023567655","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q263,"98","0.005282406","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Iraq,Q263,"99","0.004469728","4.437","1.043","0.98","0.574","0.241","0.148","0.089","0.060010193","0.257071265","0.074025312","0.52862482","0.020513038","0.059755372","2","0.048666667","0.269666667"
Egypt,Q209B,"1","0.265416667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q209B,"2","0.496666667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q209B,"3","0.141666667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q209B,"4","0.035","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q209B,"98","0.060833333","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q209B,"99","0.000416667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q501,"1","0.227916667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q501,"2","0.769166667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q501,"98","0.00125","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q501,"99","0.001666667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q501A,"1","0.2425","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q501A,"2","0.747083333","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q501A,"98","0.009583333","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q501A,"99","0.000833333","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q266,"1","0.641666667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q266,"2","0.325","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q266,"98","0.008333333","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q266,"99","0.025","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q263,"1","0.334583333","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q263,"2","0.3725","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q263,"3","0.231666667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q263,"4","0.032916667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q263,"98","0.007916667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Egypt,Q263,"99","0.020416667","4.166","0.913","1.039","0.644","0.241","0.076","0.067","0.057479735","0.277450258","0.211127487","0.29587325","0.033898305","0.124170965","2","0.048666667","0.269666667"
Tunisia,Q209B,"1","0.143333333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q209B,"2","0.536666667","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q209B,"3","0.172083333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q209B,"4","0.103333333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q209B,"98","0.043333333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q209B,"99","0.00125","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q501,"1","0.059583333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q501,"2","0.93875","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q501,"98","0.001666667","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q501,"99","0","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q501A,"1","0.093333333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q501A,"2","0.905","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q501A,"98","0.00125","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q501A,"99","0.000416667","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q266,"1","0.476666667","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q266,"2","0.500833333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q266,"98","0.006666667","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q266,"99","0.015833333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q263,"1","0.2375","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q263,"2","0.538333333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q263,"3","0.14875","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q263,"4","0.019583333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q263,"98","0.052083333","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Tunisia,Q263,"99","0.00375","4.461","0.921","1","0.815","0.167","0.059","0.055","0.025530839","0.030839232","0.710313448","0.028564206","0.191860465","0.01289181","3","0.06","0.242333333"
Palestine,Q209B,"1","0.061371841","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q209B,"2","0.484155636","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q209B,"3","0.34055355","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q209B,"4","0.067388688","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q209B,"98","0.046530285","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q209B,"99","0","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q501,"1","0.160850381","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q501,"2","0.831528279","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q501,"98","0.005214601","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q501,"99","0.002406739","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q501A,"1","0.200962696","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q501A,"2","0.796229442","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q501A,"98","0.001203369","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q501A,"99","0.001604493","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q266,"1","0.445246691","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q266,"2","0.533092659","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q266,"98","0.010830325","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q266,"99","0.010830325","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q263,"1","0.202567188","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q263,"2","0.482551143","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q263,"3","0.260328921","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q263,"4","0.02807862","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q263,"98","0.020056157","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Palestine,Q263,"99","0.006016847","4.696","0.657","1.247","0.672","0.225","0.103","0.066","0.144054327","0.047825459","0.138563791","0.109810721","0.407744546","0.152001156","4","0.071","0.235"
Jordan,Q209B,"1","0.07","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q209B,"2","0.468333333","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q209B,"3","0.2875","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q209B,"4","0.137083333","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q209B,"98","0.036666667","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q209B,"99","0.000416667","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q501,"1","0.07125","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q501,"2","0.927083333","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q501,"98","0.001666667","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q501,"99","0","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q501A,"1","0.086666667","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q501A,"2","0.90875","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q501A,"98","0.004583333","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q501A,"99","0","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q266,"1","0.56875","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q266,"2","0.420833333","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q266,"98","0.003333333","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q266,"99","0.007083333","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q263,"1","0.13625","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q263,"2","0.55375","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q263,"3","0.294166667","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q263,"4","0.009166667","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q263,"98","0.005416667","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Jordan,Q263,"99","0.00125","4.906","0.837","1.225","0.815","0.383","0.11","0.13","0.112651646","0.027729636","0.717504333","0.034662045","0.090121317","0.017331023","5","0.081666667","0.244333333"
Lebanon,Q209B,"1","0.035833333","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q209B,"2","0.432916667","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q209B,"3","0.370416667","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q209B,"4","0.14","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q209B,"98","0.02","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q209B,"99","0.000833333","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q501,"1","0.077083333","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q501,"2","0.92","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q501,"98","0.002083333","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q501,"99","0.000833333","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q501A,"1","0.062916667","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q501A,"2","0.92625","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q501A,"98","0.006666667","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q501A,"99","0.004166667","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q266,"1","0.3","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q266,"2","0.692083333","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q266,"98","0.006666667","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q266,"99","0.00125","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
Lebanon,Q263,"1","0.065416667","5.197","0.987","1.224","0.815","0.216","0.166","0.027","0.049658314","0.054214123","0.68929385","0.045102506","0.145558087","0.016173121","5","0.081666667","0.244333333"
