sentence,sentiment,polarity,subjectivity,country
"Egypt's people are highly urbanised, being concentrated along the Nile (notably Cairo and Alexandria), in the Delta and near the Suez Canal","Sentiment(polarity=0.25333333333333335, subjectivity=0.48)",0.253333333,0.48,Egypt
"While emigration was restricted under Nasser, thousands of Egyptian professionals were dispatched abroad in the context of the Arab Cold War","Sentiment(polarity=-0.6, subjectivity=1.0)",-0.6,1,Egypt
"Ethnic Egyptians are by far the largest ethnic group in the country, constituting 91% of the total population","Sentiment(polarity=0.05, subjectivity=0.875)",0.05,0.875,Egypt
"Some 5 million immigrants live in Egypt, mostly Sudanese, ""some of whom have lived in Egypt for generations","Sentiment(polarity=0.3181818181818182, subjectivity=0.5)",0.318181818,0.5,Egypt
"The Office of the United Nations High Commissioner for Refugees estimated that the total number of ""people of concern"" (refugees, asylum seekers, and stateless people) was about 250,000","Sentiment(polarity=0.08, subjectivity=0.645)",0.08,0.645,Egypt
"The once-vibrant and ancient Greek and Jewish communities in Egypt have almost disappeared, with only a small number remaining in the country, but many Egyptian Jews visit on religious or other occasions and tourism","Sentiment(polarity=0.017857142857142856, subjectivity=0.3607142857142857)",0.017857143,0.360714286,Egypt
The official language of the Republic is Arabic,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"The main foreign languages taught in schools, by order of popularity, are English, French, German and Italian","Sentiment(polarity=0.006944444444444443, subjectivity=0.07638888888888888)",0.006944444,0.076388889,Egypt
"Historically Egyptian was spoken, of which the latest stage is Coptic Egyptian","Sentiment(polarity=0.25, subjectivity=0.45)",0.25,0.45,Egypt
Egypt is a predominantly Sunni Muslim country with Islam as its state religion,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"Egypt was a Christian country before the 7th century, and after Islam arrived, the country was gradually Islamised into a majority-Muslim country","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
There is also a Shi'a minority,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"Of the Christian population in Egypt over 90% belong to the native Coptic Orthodox Church of Alexandria, an Oriental Orthodox Christian Church","Sentiment(polarity=-0.1, subjectivity=0.3)",-0.1,0.3,Egypt
Ethnic Greeks also made up a large Greek Orthodox population in the past,"Sentiment(polarity=-0.058928571428571434, subjectivity=0.3196428571428571)",-0.058928571,0.319642857,Egypt
Egypt hosts the Coptic Orthodox Church of Alexandria,"Sentiment(polarity=-0.2, subjectivity=0.6)",-0.2,0.6,Egypt
"Egypt is also the home of Al-Azhar University (founded in 969 CE, began teaching in 975 CE), which is today the world's ""most influential voice of establishment Sunni Islam"" and is, by some measures, the second-oldest continuously operating university in world","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Egypt
"Egypt recognises only three religions: Islam, Christianity, and Judaism","Sentiment(polarity=0.0, subjectivity=1.0)",0,1,Egypt
Egypt is a recognised cultural trend-setter of the Arabic-speaking world,"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1,Egypt
"Egyptian identity evolved in the span of a long period of occupation to accommodate Islam, Christianity and Judaism; and a new language, Arabic, and its spoken descendant, Egyptian Arabic which is also based on many Ancient Egyptian words","Sentiment(polarity=0.19545454545454544, subjectivity=0.4515151515151515)",0.195454545,0.451515152,Egypt
The work of early 19th century scholar Rifa'a al-Tahtawi renewed interest in Egyptian antiquity and exposed Egyptian society to Enlightenment principles,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,Egypt
"Egypt's renaissance peaked in the late 19th and early 20th centuries through the work of people like Muhammad Abduh, Ahmed Lutfi el-Sayed, Muhammad Loutfi Goumah, Tawfiq el-Hakim, Louis Awad, Qasim Amin, Salama Moussa, Taha Hussein and Mahmoud Mokhtar","Sentiment(polarity=-0.06666666666666667, subjectivity=0.3)",-0.066666667,0.3,Egypt
The Egyptians were one of the first major civilisations to codify design elements in art and architecture,"Sentiment(polarity=0.15625, subjectivity=0.41666666666666663)",0.15625,0.416666667,Egypt
"Well-known examples are the Pyramid of Djoser designed by ancient architect and engineer Imhotep, the Sphinx, and the temple of Abu Simbel","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
Egyptian literature traces its beginnings to ancient Egypt and is some of the earliest known literature,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"Vernacular poetry is perhaps the most popular literary genre among Egyptians, represented by the works of Ahmed Fouad Negm (Fagumi), Salah Jaheen and Abdel Rahman el-Abnudi","Sentiment(polarity=0.4000000000000001, subjectivity=0.5)",0.4,0.5,Egypt
"Egyptian media are highly influential throughout the Arab World, attributed to large audiences and increasing freedom from government control","Sentiment(polarity=0.18714285714285714, subjectivity=0.4842857142857142)",0.187142857,0.484285714,Egypt
Egyptian cinema became a regional force with the coming of sound,"Sentiment(polarity=0.4, subjectivity=0.4)",0.4,0.4,Egypt
"Egyptian music is a rich mixture of indigenous, Mediterranean, African and Western elements","Sentiment(polarity=0.125, subjectivity=0.25)",0.125,0.25,Egypt
"Contemporary Egyptian music traces its beginnings to the creative work of people such as Abdu al-Hamuli, Almaz and Mahmoud Osman, who influenced the later work of Sayed Darwish, Umm Kulthum, Mohammed Abdel Wahab and Abdel Halim Hafez whose age is considered the golden age of music in Egypt and the whole Arab world","Sentiment(polarity=0.19444444444444442, subjectivity=0.4277777777777778)",0.194444444,0.427777778,Egypt
"Today, Egypt is often considered the home of belly dance","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
Egypt has one of the oldest civilisations in the world,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"The three main museums in Egypt are The Egyptian Museum which has more than 120,000 items, the Egyptian National Military Museum and the 6th of October Panorama","Sentiment(polarity=0.18888888888888888, subjectivity=0.31111111111111106)",0.188888889,0.311111111,Egypt
"The Grand Egyptian Museum (GEM), also known as the Giza Museum, is an under construction museum that will house the largest collection of ancient Egyptian artifacts in the world, it has been described as the world's largest archaeological museum","Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,Egypt
"Egypt celebrates many festivals and religious carnivals, also known as mulid","Sentiment(polarity=0.25, subjectivity=0.375)",0.25,0.375,Egypt
The ancient spring festival of Sham en Nisim (Coptic: ,"Sentiment(polarity=-0.2, subjectivity=0.3)",-0.2,0.3,Egypt
"Egyptian cuisine is notably conducive to vegetarian diets, as it relies heavily on legume and vegetable dishes","Sentiment(polarity=0.15, subjectivity=0.5)",0.15,0.5,Egypt
"Some consider kushari (a mixture of rice, lentils, and macaroni) to be the national dish","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
Football is the most popular national sport of Egypt,"Sentiment(polarity=0.55, subjectivity=0.7)",0.55,0.7,Egypt
"The Egyptian national football team, known as the Pharaohs, won the African Cup of Nations seven times, including three times in a row in 2006, 2008, and 2010","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
Squash and tennis are other popular sports in Egypt,"Sentiment(polarity=0.2375, subjectivity=0.6375)",0.2375,0.6375,Egypt
"In 1999, Egypt hosted the IHF World Men's Handball Championship, and will host it again in 2021","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
Egypt has taken part in the Summer Olympic Games since 1912 and hosted and Alexandria h the first Mediterranean Games in 1951,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.333333333,Egypt
"On Friday 19 September 2014, Guinness World Records announced that Egyptian scuba diver Ahmed Gabr is the new title holder for deepest salt water scuba dive, at 332","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.136363636,0.454545455,Egypt
On 1 September 2015 Raneem El Weleily was ranked as the world number one woman squash player,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
The wired and wireless telecommunication industry in Egypt started in 1854 with the launch of the country's first telegram line connecting Cairo and Alexandria,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.333333333,Egypt
Egypt Post is the company responsible for postal service in Egypt,"Sentiment(polarity=0.2, subjectivity=0.55)",0.2,0.55,Egypt
"In September 2018, Egypt ratified the law granting authorities the right to monitor social media users in the country as part of tightening internet controls","Sentiment(polarity=0.1595238095238095, subjectivity=0.3011904761904762)",0.15952381,0.301190476,Egypt
The illiteracy rate has decreased since 1996 from 39,"Sentiment(polarity=-0.4, subjectivity=0.7)",-0.4,0.7,Egypt
A European-style education system was first introduced in Egypt by the Ottomans in the early 19th century to nurture a class of loyal bureaucrats and army officers,"Sentiment(polarity=0.22777777777777777, subjectivity=0.48888888888888893)",0.227777778,0.488888889,Egypt
"In the 1950s, President Nasser phased in free education for all Egyptians","Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.8,Egypt
"Basic education, which includes six years of primary and three years of preparatory school, is a right for Egyptian children from the age of six","Sentiment(polarity=0.22857142857142856, subjectivity=0.38690476190476186)",0.228571429,0.386904762,Egypt
"Technical secondary education has two strands, one lasting three years and a more advanced education lasting five","Sentiment(polarity=0.10000000000000002, subjectivity=0.25)",0.1,0.25,Egypt
Cairo University is ranked as 401–500 according to the Academic Ranking of World Universities (Shanghai Ranking)[286] and 551–600 according to QS World University Rankings,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
Egyptian life expectancy at birth was 73,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"As a result of modernisation efforts over the years, Egypt's healthcare system has made great strides forward","Sentiment(polarity=0.8, subjectivity=0.75)",0.8,0.75,Egypt
"According to the World Health Organization in 2008, an estimated 91","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Egypt
"The total number of Egyptians with health insurance reached 37 million in 2009, of which 11 million are minors, providing an insurance coverage of approximately 52 percent of Egypt's population","Sentiment(polarity=-0.2, subjectivity=0.675)",-0.2,0.675,Egypt
