sentence,sentiment,polarity,subjectivity,country
"Yemen's mountains provide many opportunities for outdoor sports, such as biking, rock climbing, trekking, hiking, and other more challenging sports, including mountain climbing","Sentiment(polarity=0.275, subjectivity=0.575)",0.275,0.575,Yemen
"The coastal areas of Yemen and Socotra island also provide many opportunities for water sports, such as surfing, bodyboarding, sailing, swimming, and scuba diving","Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,Yemen
Camel jumping is a traditional sport that is becoming increasingly popular among the Zaraniq tribe on the west coast of Yemen in a desert plain by the Red Sea,"Sentiment(polarity=0.16714285714285715, subjectivity=0.5714285714285714)",0.167142857,0.571428571,Yemen
Yemen's biggest sports event was hosting the 20th Arabian Gulf Cup in Aden and Abyan in the southern part of the country on 22 November 2010,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Yemen
"Internationally, Naseem Hamed, a world champion boxer, is the most well known Yemeni athlete","Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,Yemen
Among Yemen's natural and cultural attractions are four World Heritage sites,"Sentiment(polarity=0.1, subjectivity=0.25)",0.1,0.25,Yemen
"The Old City of Sana'a, at an altitude of more than 2,100 metres (7,000 ft), has been inhabited for over two and a half millennia, and was inscribed in 1986","Sentiment(polarity=0.14444444444444446, subjectivity=0.28888888888888886)",0.144444444,0.288888889,Yemen
"Close to the Red Sea Coast, the historic town of Zabid, inscribed in 1993, was Yemen's capital from the 13th to the 15th century, and is an archaeological and historical site","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Yemen
The latest addition to Yemen's list of World Heritage Sites is the Socotra Archipelago,"Sentiment(polarity=0.5, subjectivity=0.9)",0.5,0.9,Yemen
The adult literacy rate in 2010 was 64%,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,Yemen
"A seven-year project to improve gender equity and the quality and efficiency of secondary education, focusing on girls in rural areas, was approved by the World Bank in March 2008","Sentiment(polarity=-0.15, subjectivity=0.15)",-0.15,0.15,Yemen
"According to the Webometrics Ranking of World Universities, the top-ranking universities in the country are the Yemeni University of Science & Technology (6532nd worldwide), Al Ahgaff University (8930th) and Sanaa University (11043rd)","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Yemen
"According to 2009 estimates, life expectancy in Yemen is 63","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Yemen
The number of doctors in Yemen rose by an average of more than 7% between 1995 and 2000,"Sentiment(polarity=0.31666666666666665, subjectivity=0.6166666666666666)",0.316666667,0.616666667,Yemen
Circa 2009 Sana'a may be the first capital city in the world to run out of drinking water,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.333333333,Yemen
"Prior to the current conflict, Yemen's health care system was weak due to its lack of spending in public healthcare","Sentiment(polarity=-0.1, subjectivity=0.29333333333333333)",-0.1,0.293333333,Yemen
"Currently, only 45% of healthcare facilities in Yemen are functioning and accessible to the public, while, 247 of healthcare facilities have been destroyed and damaged by the ongoing conflict","Sentiment(polarity=0.125, subjectivity=0.48055555555555557)",0.125,0.480555556,Yemen
"Since the beginning of the conflict, the people of Yemen have become more susceptible to diseases and long-lasting health problems","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Yemen
Children are highly suffering from acute malnutrition,"Sentiment(polarity=0.38, subjectivity=0.72)",0.38,0.72,Yemen
"According to a study, in the Journal Globalization and Health, child mortality rates for those under five years old have increased nationally","Sentiment(polarity=0.1, subjectivity=0.2)",0.1,0.2,Yemen
"Currently, according to WHO, Yemen is suffering the worst cholera outbreak in history with an estimated more than 10,000 cases a week in 2018","Sentiment(polarity=-0.16666666666666666, subjectivity=0.6333333333333333)",-0.166666667,0.633333333,Yemen
"In 1950, the child mortality rate in Yemen rose to 250 children per 1000 births","Sentiment(polarity=0.6, subjectivity=0.95)",0.6,0.95,Yemen
Malnutrition is one of the leading causes of child mortality,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Yemen
Abuse and the exploitation of children in Yemen has become common practice with the continuation of the civil war between the Houthi rebels and Yemeni government forces,"Sentiment(polarity=-0.3, subjectivity=0.5)",-0.3,0.5,Yemen
Cholera has broken out within Yemen because of its poor infrastructure that deteriorated due wide spread war in the country,"Sentiment(polarity=-0.25625000000000003, subjectivity=0.44375)",-0.25625,0.44375,Yemen
Diphtheria has spread throughout Yemen,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Yemen
UNICEF has made a huge effort in fighting the war against the Cholera Epidemic with major efforts of providing vaccines help immunize the Yemeni people,"Sentiment(polarity=0.23125000000000004, subjectivity=0.7)",0.23125,0.7,Yemen
The World Health Organization has provided substantial aid to Yemen and continues its efforts in creating a sustainable health system,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Yemen
The World Health Organization has provided huge efforts by creating its humanitarian response plan in 2017,"Sentiment(polarity=0.4000000000000001, subjectivity=0.9)",0.4,0.9,Yemen
