sentence,sentiment,polarity,subjectivity,country
The dispersion of native Iraqis to other countries is known as the Iraqi diaspora,"Sentiment(polarity=-0.125, subjectivity=0.375)",-0.125,0.375,Iraq
"In 2007, the UN said that about 40% of Iraq's middle class was believed to have fled and that most had fled systematic persecution and had no desire to return","Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,Iraq
"As of 2011[update], nearly 3 million Iraqis had been displaced, with 1","Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,Iraq
"After the start of the Syrian Civil War in 2011, numerous Iraqi refugees in Syria returned to their native country","Sentiment(polarity=0.0, subjectivity=0.5)",0,0.5,Iraq
"In 2010, spending on healthcare accounted for 6","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Iraq had developed a centralised free health care system in the 1970s using a hospital based, capital-intensive model of curative care","Sentiment(polarity=0.25, subjectivity=0.55)",0.25,0.55,Iraq
"Before Iraq faced economic sanctions from the UN, it already had an advanced and successful Arab education system","Sentiment(polarity=0.45, subjectivity=0.5833333333333334)",0.45,0.583333333,Iraq
"At the turn of the millennium, many countries, including Iraq, attempted to take part in the Millennium Development Goals as a way to help underdeveloped countries prosper","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,Iraq
"In general, the education of Iraq has been improving since the MDGs were implemented","Sentiment(polarity=0.05000000000000002, subjectivity=0.5)",0.05,0.5,Iraq
"However, the dramatic increase of the number of students in primary education has had some negative and straining effects for the education system","Sentiment(polarity=-0.11111111111111109, subjectivity=0.5)",-0.111111111,0.5,Iraq
"At the same time, UNICEF investigated portions of spending for education and found that some of the money has gone to waste","Sentiment(polarity=-0.1, subjectivity=0.0625)",-0.1,0.0625,Iraq
Many of those people who dropout or have to repeat a grade do not see the economic cost for long term results,"Sentiment(polarity=0.21666666666666665, subjectivity=0.3666666666666667)",0.216666667,0.366666667,Iraq
Other statistics show that regional differences can attribute to lower or higher enrollment rates for children in primary education,"Sentiment(polarity=0.17500000000000002, subjectivity=0.4583333333333333)",0.175,0.458333333,Iraq
There are also the differing enrollment rates between boys and girls,"Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Although the numbers suggest a dramatic increase of enrollment rates for primary education in total, a large number of children still remain out of the education system","Sentiment(polarity=0.04523809523809525, subjectivity=0.5696428571428571)",0.045238095,0.569642857,Iraq
"With the overall increase of enrollment rates, there continues to be a large strain on the resources for education","Sentiment(polarity=0.10714285714285714, subjectivity=0.21428571428571427)",0.107142857,0.214285714,Iraq
"
UNICEF provides more details, regarding the actions needed to help Iraq reach its MDG goal of education being attainable by all children at the primary level","Sentiment(polarity=0.45, subjectivity=0.5)",0.45,0.5,Iraq
"The CIA World Factbook estimates that, in 2000, the adult literacy rate was 84% for males and 64% for females, with UN figures suggesting a small fall in literacy of Iraqis aged 15–24 between 2000 and 2008, from 84","Sentiment(polarity=-0.08333333333333333, subjectivity=0.3666666666666667)",-0.083333333,0.366666667,Iraq
"Education is mandatory only through to the sixth grade, after which a national examination determines the possibility of continuing into the upper grades","Sentiment(polarity=0.0, subjectivity=0.5)",0,0.5,Iraq
"In 2005, obstacles to further reform were poor security conditions in many areas, a centralised system that lacked accountability for teachers and administrators, and the isolation in which the system functioned for the previous 30 years","Sentiment(polarity=-0.023333333333333334, subjectivity=0.3533333333333334)",-0.023333333,0.353333333,Iraq
"According to the Webometrics Ranking of World Universities, the top-ranking universities in the country are the University of Dohuk (1717th worldwide), the University of Baghdad (3160th) and Babylon University (3946th)","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
Public holidays in Iraq include Republic Day on 14 July and the National Day on 3 October,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0,0.066666667,Iraq
Iraq is known primarily for its rich maqam heritage which has been passed down orally by the masters of the maqam in an unbroken chain of transmission leading up to the present,"Sentiment(polarity=0.15486111111111112, subjectivity=0.38472222222222224)",0.154861111,0.384722222,Iraq
"Early in the 20th century, many of the most prominent musicians in Iraq were Jewish","Sentiment(polarity=0.26666666666666666, subjectivity=0.3833333333333333)",0.266666667,0.383333333,Iraq
The most famous singer of the 1930s–1940s was perhaps the Jew Salima Pasha (later Salima Murad),"Sentiment(polarity=0.3333333333333333, subjectivity=0.5)",0.333333333,0.5,Iraq
"The most famous early composer from Iraq was Ezra Aharon, an oud player, while the most prominent instrumentalist was Daoud Al-Kuwaiti","Sentiment(polarity=0.42000000000000004, subjectivity=0.6599999999999999)",0.42,0.66,Iraq
Important cultural institutions in the capital include the Iraqi National Symphony Orchestra – rehearsals and performances were briefly interrupted during the Occupation of Iraq but have since returned to normal,"Sentiment(polarity=0.1625, subjectivity=0.5208333333333333)",0.1625,0.520833333,Iraq
"Institutions offering cultural education in Baghdad include the Academy of Music, Institute of Fine Arts and the Music and Ballet school Baghdad","Sentiment(polarity=0.25833333333333336, subjectivity=0.3)",0.258333333,0.3,Iraq
"The capital, Ninus or Nineveh, was taken by the Medes under Cyaxares, and some 200 years after Xenophon passed over its site, then mere mounds of earth","Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5,Iraq
"After the end of the full state control in 2003, there were a period of significant growth in the broadcast media in Iraq","Sentiment(polarity=0.3625, subjectivity=0.7125)",0.3625,0.7125,Iraq
"Iraqi media expert and author of a number of reports on this subject, Ibrahim Al Marashi, identifies four stages of the US invasion of Iraq in 2003 where they had been taking the steps that have significant effects on the way for the later of the Iraqi media since then","Sentiment(polarity=0.06944444444444445, subjectivity=0.40277777777777773)",0.069444444,0.402777778,Iraq
"Iraqi cuisine can be traced back some 10,000 years – to the Sumerians, Akkadians, Babylonians, Assyrians and Ancient Persians","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Some characteristic ingredients of Iraqi cuisine include – vegetables such as aubergine, tomato, okra, onion, potato, courgette, garlic, peppers and chilli, cereals such as rice, bulgur wheat and barley, pulses and legumes such as lentils, chickpeas and cannellini, fruits such as dates, raisins, apricots, figs, grapes, melon, pomegranate and citrus fruits, especially lemon and lime","Sentiment(polarity=-0.011111111111111112, subjectivity=0.5777777777777778)",-0.011111111,0.577777778,Iraq
"Similarly with other countries of Western Asia, chicken and especially lamb are the favourite meats","Sentiment(polarity=-0.145, subjectivity=0.545)",-0.145,0.545,Iraq
Football is the most popular sport in Iraq,"Sentiment(polarity=0.55, subjectivity=0.7)",0.55,0.7,Iraq
"The Iraqi Football Association is the governing body of football in Iraq, controlling the Iraqi National Team and the Iraqi Premier League (also known as Dawri Al-Nokba)","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Despite having mobile phones in the Middle East since 1995, Iraqis were only able to use mobile phones after 2003, as Mobile phones were banned under Saddam Hussein's rule","Sentiment(polarity=0.16666666666666666, subjectivity=0.5416666666666666)",0.166666667,0.541666667,Iraq
"According to the Iraqi Ministry of Communication, Iraq is now in the second phase of building and launching a multipurpose strategic satellite","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
A project which expected to cost $600 million is ongoing in co-operation with market leaders such as Astrium and Arianespace,"Sentiment(polarity=-0.05, subjectivity=0.45)",-0.05,0.45,Iraq
"On 18 January 2012, Iraq was connected to the undersea communications network for the first time","Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.333333333,Iraq
"This had an immense impact on internet speed, availability and usage in Iraq","Sentiment(polarity=0.0, subjectivity=1.0)",0,1,Iraq
"In October 2013, the Iraqi Minister for Communication ordered internet prices to be lowered by a third","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"Government
","Sentiment(polarity=0.0, subjectivity=0.0)",0,0,Iraq
"General information
","Sentiment(polarity=0.05000000000000002, subjectivity=0.5)",0.05,0.5,Iraq
